STATEFP,COUNTYFP,COUSUBFP,Place,Population,Area,Density,State,lat,lon,poi_count,poke_score,visible_stops,estimated_gyms,area_km2,stationary_cluster_score,cluster_grade
50,19,40525,"Lowell town, Orleans County, Vermont",887,56.01449550527729,15.83518680296662,Vermont,44.7993453,-72.447494,5,79.1759340148331,4,1,145.0769832137131,0.02757156863475438,D
50,5,47725,"Newark town, Caledonia County, Vermont",584,37.08350286821656,15.74824261007267,Vermont,44.6885171,-71.9517377,2,31.49648522014534,2,1,96.0459015936522,0.020823376810616377,D
33,9,40660,"Landaff town, Grafton County, New Hampshire",446,28.41903222612024,15.693708232262628,New Hampshire,43.94074,-71.82055,0,0.0,0,0,73.60500927532915,0.0,D
50,3,61000,"Rupert town, Bennington County, Vermont",698,44.53213420724719,15.674074742333078,Vermont,43.2917417,-73.2484415,0,0.0,0,0,115.33778227542814,0.0,D
50,27,70375,"Stockbridge town, Windsor County, Vermont",718,45.95664883478496,15.623419422535004,Vermont,43.7867833,-72.7541561,2,31.24683884507001,2,1,119.02726091560469,0.01680287343097044,D
33,3,67780,"Sandwich town, Carroll County, New Hampshire",1466,93.96459752594863,15.60162059540732,New Hampshire,43.8641932,-71.4470228,0,0.0,0,0,243.3673679462317,0.0,D
33,3,38260,"Jackson town, Carroll County, New Hampshire",1028,66.67343368106174,15.418434948431315,New Hampshire,43.87391,-71.20277,3,46.25530484529395,3,1,172.68352649961307,0.017372821025905573,D
50,1,59650,"Ripton town, Addison County, Vermont",739,49.24728440967656,15.005903550994468,Vermont,43.9738222,-73.0337694,5,75.02951775497235,4,1,127.54997414821818,0.03136025723809116,D
50,5,54400,"Peacham town, Caledonia County, Vermont",715,47.70974821831607,14.986455110352209,Vermont,44.3284703,-72.1703611,7,104.90518577246546,6,2,123.56777078795643,0.04855635058996137,D
50,3,55000,"Peru town, Bennington County, Vermont",531,37.31338658857374,14.230817638048563,Vermont,43.2296001,-72.9009524,1,14.230817638048563,1,0,96.6412981305401,0.010347543124361086,D
33,9,32180,"Groton town, Grafton County, New Hampshire",569,40.68205368662088,13.986511211628612,New Hampshire,43.745148,-71.8553607,2,27.973022423257223,2,1,105.36611222781121,0.018981434900775463,D
50,19,80200,"Westfield town, Orleans County, Vermont",534,39.89501807427549,13.385129917871271,Vermont,44.889371,-72.4286266,8,107.08103934297017,7,2,103.32769786219276,0.06774563011493624,D
50,27,56050,"Plymouth town, Windsor County, Vermont",641,48.77498634720639,13.141982151199796,Vermont,43.5355839,-72.7217781,5,65.70991075599898,4,1,126.32672688940106,0.031663924954708884,D
33,9,41860,"Lincoln town, Grafton County, New Hampshire",1631,130.75167845850203,12.474027249429511,New Hampshire,43.94074,-71.82055,0,0.0,0,0,338.64553969073563,0.0,D
33,9,58340,"Orange town, Grafton County, New Hampshire",277,23.082746738408023,12.00030495240378,New Hampshire,43.6551013,-71.9648267,1,12.00030495240378,1,0,59.78408322500939,0.01672686016169721,D
33,7,13940,"Columbia town, Coos County, New Hampshire",659,60.974611871936624,10.807776872513438,New Hampshire,44.8751573,-71.5171295,4,43.23110749005375,4,1,157.92363500219713,0.02532869763252568,D
50,15,4375,"Belvidere town, Lamoille County, Vermont",358,35.5346063253198,10.074685975764163,Vermont,44.7500487,-72.6912337,3,30.224057927292492,3,1,92.03427503651503,0.0325965516521941,D
33,3,420,"Albany town, Carroll County, New Hampshire",759,75.59399335144884,10.04048028619529,New Hampshire,43.960335,-71.1933944,1,10.04048028619529,1,0,195.78768684031897,0.0051075734952401915,D
50,19,81700,"Westmore town, Orleans County, Vermont",357,37.524400969419816,9.513809435384031,Vermont,44.7711201,-72.0548723,4,38.055237741536125,4,1,97.18782326678762,0.04115741937155759,D
50,25,70750,"Stratton town, Windham County, Vermont",440,46.56722559322692,9.448705487491976,Vermont,43.0561123,-72.8826382,4,37.794821949967904,4,1,120.60864861420178,0.03316511747673289,D
33,9,22020,"Easton town, Grafton County, New Hampshire",292,31.08612225440052,9.393259075877976,New Hampshire,44.1476311,-71.7893227,0,0.0,0,0,80.5127457776748,0.0,D
50,1,31525,"Hancock town, Addison County, Vermont",359,38.5059430341867,9.32323614776216,Vermont,43.9261385,-72.8412096,2,18.64647229552432,2,1,99.7300073991132,0.020054144706879707,D
50,3,62875,"Sandgate town, Bennington County, Vermont",387,42.43786898118386,9.119213789259502,Vermont,43.1480044,-73.1982696,1,9.119213789259502,1,0,109.91365628257638,0.009098050540954673,D
50,21,80875,"West Haven town, Rutland County, Vermont",239,28.71515789544656,8.323130273920553,Vermont,43.6513791,-73.3473251,2,16.646260547841106,2,1,74.37197179762762,0.026891851213010298,D
33,7,74180,"Stratford town, Coos County, New Hampshire",662,79.59069055868727,8.317555675834543,New Hampshire,44.6896,-71.30542,0,0.0,0,0,206.13909264009442,0.0,D
50,1,28600,"Goshen town, Addison County, Vermont",172,20.69555456354981,8.310963568134396,Vermont,43.8490918,-73.0223759,0,0.0,0,0,53.60127936404837,0.0,D
33,7,73060,"Stark town, Coos County, New Hampshire",478,59.59526764606447,8.02077109274575,New Hampshire,44.6896,-71.30542,0,0.0,0,0,154.3511472506305,0.0,D
50,9,30775,"Guildhall town, Essex County, Vermont",262,32.94055544464067,7.95372137668755,Vermont,44.5647252,-71.560369,3,23.86116413006265,3,1,85.31570919606489,0.03516351242073919,D
33,9,79380,"Waterville Valley town, Grafton County, New Hampshire",508,64.32798822965935,7.897029177818734,New Hampshire,43.950839,-71.504488,8,63.17623342254987,7,2,166.6088462349354,0.042014575805472465,D
33,9,5060,"Benton town, Grafton County, New Hampshire",374,48.33611355779544,7.737485959701924,New Hampshire,44.1028934,-71.8991686,0,0.0,0,0,125.19005075355462,0.0,D
33,9,18740,"Dorchester town, Grafton County, New Hampshire",339,45.12936224061714,7.51173921298836,New Hampshire,43.7572813,-71.949351,1,7.51173921298836,1,0,116.88459690957598,0.008555447222644896,D
50,3,85675,"Woodford town, Bennington County, Vermont",355,47.42131792793449,7.486084645295783,Vermont,42.8967459,-73.1303834,3,22.45825393588735,3,1,122.82073922017103,0.0244258422400645,D
33,7,68980,"Shelburne town, Coos County, New Hampshire",353,48.66059322808368,7.254329973853909,New Hampshire,44.3992995,-71.0745737,0,0.0,0,0,126.03044985480443,0.0,D
50,9,21250,"East Haven town, Essex County, Vermont",270,37.36318351284178,7.226364956487196,Vermont,44.6466889,-71.8931243,4,28.905459825948785,4,1,96.77027166642507,0.04133500848058299,D
33,7,63860,"Randolph town, Coos County, New Hampshire",328,47.00267866849799,6.978325688910816,New Hampshire,44.3752791,-71.2821934,7,48.848279822375716,6,2,121.73646772462311,0.049286792299349805,D
50,9,42475,"Maidstone town, Essex County, Vermont",211,32.14226907973464,6.564564545103422,Vermont,44.5775223,-71.5546428,3,19.693693635310265,3,1,83.24815549382191,0.03603683447644241,D
33,7,19300,"Dummer town, Coos County, New Hampshire",306,49.05430065075478,6.237985170323525,New Hampshire,44.6095649,-71.2020493,4,24.9519406812941,4,1,127.05014814244836,0.03148363113685793,D
33,3,11780,"Chatham town, Carroll County, New Hampshire",341,57.13449269584088,5.968373637538629,New Hampshire,43.87391,-71.20277,3,17.905120912615885,3,1,147.97776473730093,0.020273316098035277,D
50,1,29575,"Granville town, Addison County, Vermont",301,50.92357443873585,5.910818384560206,Vermont,43.9849775,-72.8467904,2,11.821636769120412,2,1,131.89154856058144,0.015163973899975439,D
50,7,10300,"Buels gore, Chittenden County, Vermont",29,4.955161008075039,5.8524838956274,Vermont,44.2188802,-72.9544831,1,5.8524838956274,1,0,12.833817459304269,0.0779191384925784,D
50,3,63175,"Searsburg town, Bennington County, Vermont",126,21.53356991760727,5.851328900972154,Vermont,42.8959102,-72.9778074,0,0.0,0,0,55.77173075090365,0.0,D
50,9,6325,"Bloomfield town, Essex County, Vermont",217,40.49556621404513,5.358611331744699,Vermont,44.72779,-71.73605,0,0.0,0,0,104.88311153871473,0.0,D
50,21,47425,"Mount Tabor town, Rutland County, Vermont",210,43.72471263209699,4.802775990020924,Vermont,43.3507073,-72.9820478,10,48.02775990020925,9,2,113.24656847000487,0.07947260673407328,D
33,7,13220,"Clarksville town, Coos County, New Hampshire",294,62.21087480452992,4.7258618517062265,New Hampshire,45.0174888,-71.4135884,1,4.7258618517062265,1,0,161.12554363498444,0.0062063405803949425,D
33,9,23860,"Ellsworth town, Grafton County, New Hampshire",93,21.491906281589323,4.327210382434381,New Hampshire,43.8741064,-71.73723,0,0.0,0,0,55.663822350253525,0.0,D
33,7,25140,"Errol town, Coos County, New Hampshire",298,69.29174186354028,4.300656788032064,New Hampshire,44.7839531,-71.1521423,2,8.601313576064127,2,1,179.4649185091507,0.01114423931214179,D
50,9,52750,"Norton town, Essex County, Vermont",153,38.74748132459607,3.948643751016634,Vermont,44.72779,-71.73605,0,0.0,0,0,100.35558915589057,0.0,D
33,3,34500,"Hart's Location town, Carroll County, New Hampshire",68,18.745331582725395,3.627569867191084,New Hampshire,44.1240359,-71.35761,1,3.627569867191084,1,0,48.550221345942944,0.020597228442575662,D
50,9,10075,"Brunswick town, Essex County, Vermont",88,25.199659885327264,3.492110623732617,Vermont,44.72779,-71.73605,0,0.0,0,0,65.26686710639876,0.0,D
33,7,61780,"Pittsburg town, Coos County, New Hampshire",800,290.6414104623839,2.752532747234034,New Hampshire,45.0526218,-71.3959034,3,8.257598241702102,3,1,752.7583466834695,0.00398534272415246,D
50,9,39700,"Lemington town, Essex County, Vermont",87,35.47433117014901,2.45247752755967,Vermont,44.72779,-71.73605,0,0.0,0,0,91.87816298737422,0.0,D
50,9,29125,"Granby town, Essex County, Vermont",81,38.70934040918917,2.092518217664373,Vermont,44.570324,-71.7582797,1,2.092518217664373,1,0,100.25680456639584,0.009974385323020566,D
50,9,75175,"Victory town, Essex County, Vermont",70,43.11642764792643,1.623511126005043,Vermont,44.5745158,-71.7841161,1,1.623511126005043,1,0,111.67111644385297,0.008954867040330784,D
33,7,80740,"Wentworth location, Coos County, New Hampshire",28,19.21771260866125,1.456989214594699,New Hampshire,44.8576131,-71.0548338,2,2.913978429189398,2,1,49.77368347930655,0.04018187644945952,D
50,9,2125,"Averill town, Essex County, Vermont",21,37.837918461049554,0.5549988174327679,Vermont,44.72779,-71.73605,0,0.0,0,0,97.99983043493373,0.0,D
33,7,48260,"Millsfield township, Coos County, New Hampshire",25,45.12006285610013,0.5540772423064134,New Hampshire,44.76508,-71.2706,0,0.0,0,0,116.86051159667076,0.0,D
33,7,46020,"Martins location, Coos County, New Hampshire",2,3.747464661170389,0.5336941588063889,New Hampshire,44.32688,-71.21382,1,0.5336941588063889,1,0,9.705895997784696,0.10303015818717233,D
33,7,8420,"Cambridge township, Coos County, New Hampshire",16,51.60712585911174,0.3100347041933753,New Hampshire,44.65871,-71.10616,0,0.0,0,0,133.66193990384082,0.0,D
50,9,25975,"Ferdinand town, Essex County, Vermont",16,52.93100679283462,0.3022802884256861,Vermont,44.72779,-71.73605,0,0.0,0,0,137.09077828337374,0.0,D
50,25,65762,"Somerset town, Windham County, Vermont",6,27.92895216005051,0.2148308309461886,Vermont,42.99059,-72.71384,0,0.0,0,0,72.33570680500921,0.0,D
50,3,27962,"Glastenbury town, Bennington County, Vermont",9,44.3094447572969,0.2031169663555279,Vermont,43.03546,-73.09295,0,0.0,0,0,114.7610188269514,0.0,D
50,9,76562,"Warren's gore, Essex County, Vermont",2,10.442685365525827,0.1915216182422338,Vermont,44.9102365,-71.8763336,0,0.0,0,0,27.046450669858235,0.0,D
33,7,18420,"Dixville township, Coos County, New Hampshire",4,49.044400736166935,0.0815587496219577,New Hampshire,44.88671,-71.27285,0,0.0,0,0,127.02450746266499,0.0,D
33,7,74500,"Success township, Coos County, New Hampshire",4,56.89797565000751,0.0703012709029389,New Hampshire,44.5531447,-71.0301772,0,0.0,0,0,147.36518795376293,0.0,D
33,7,76580,"Thompson and Meserves purchase, Coos County, New Hampshire",1,18.47612356172388,0.0541239073585572,New Hampshire,44.30039,-71.2922,2,0.1082478147171144,2,1,47.85297526362923,0.0417946844262389,D
50,9,39775,"Lewis town, Essex County, Vermont",2,39.53501135724826,0.0505880719731556,Vermont,44.72779,-71.73605,0,0.0,0,0,102.3952840651594,0.0,D
33,9,42820,"Livermore town, Grafton County, New Hampshire",2,63.81934181685911,0.0313384617118013,New Hampshire,43.94074,-71.82055,0,0.0,0,0,165.29145711224692,0.0,D
33,7,68500,"Second College grant, Coos County, New Hampshire",1,41.74656622350986,0.0239540659379272,New Hampshire,44.9122038,-71.1068645,1,0.0239540659379272,1,0,108.12318905322829,0.009248709816612116,D
33,7,57860,"Odell township, Coos County, New Hampshire",1,44.91544575197234,0.0222640560114242,New Hampshire,44.72767,-71.3789,0,0.0,0,0,116.33055534315083,0.0,D
33,15,0,"County subdivisions not defined, Rockingham County, New Hampshire",0,43.49455158833761,0.0,New Hampshire,42.98454,-71.08897,5,0.0,4,1,112.65045366827852,0.035508068274441126,D
50,9,76337,"Warner's grant, Essex County, Vermont",0,3.192251630415848,0.0,Vermont,44.92231,-71.9126,0,0.0,0,0,8.267899800260741,0.0,D
50,9,2162,"Avery's gore, Essex County, Vermont",0,17.536109344634777,0.0,Vermont,44.8989959,-71.8242789,1,0.0,1,0,45.418347841510624,0.022017533607553166,D
33,7,67860,"Sargents purchase, Coos County, New Hampshire",0,25.82297037885717,0.0,New Hampshire,44.21916,-71.3002,0,0.0,0,0,66.88123505153628,0.0,D
33,7,61620,"Pinkhams grant, Coos County, New Hampshire",0,3.791145937084495,0.0,New Hampshire,44.26051,-71.24502,8,0.0,7,2,9.819030065589471,0.7129013714431238,D
33,7,39940,"Kilkenny township, Coos County, New Hampshire",0,25.64357348293765,0.0,New Hampshire,44.49482,-71.39668,1,0.0,1,0,66.41659888507368,0.015056477097395268,D
33,7,25180,"Ervings location, Coos County, New Hampshire",0,3.7440816982734657,0.0,New Hampshire,44.80088,-71.34399,0,0.0,0,0,9.697134157711293,0.0,D
33,7,31780,"Greens grant, Coos County, New Hampshire",0,3.6620807450245727,0.0,New Hampshire,44.2987,-71.22151,0,0.0,0,0,9.484752508806192,0.0,D
33,7,32420,"Hadleys purchase, Coos County, New Hampshire",0,7.392496345537197,0.0,New Hampshire,44.12635,-71.33283,3,0.0,3,1,19.146491609977883,0.15668666934450795,D
33,7,4260,"Beans purchase, Coos County, New Hampshire",0,65.16445350610522,0.0,New Hampshire,44.28892,-71.11855,0,0.0,0,0,168.77528293627745,0.0,D
33,7,4100,"Beans grant, Coos County, New Hampshire",0,9.640896164139454,0.0,New Hampshire,44.2226,-71.37682,6,0.0,5,1,24.969824656159542,0.20024169447928433,D
33,7,2420,"Atkinson and Gilmanton Academy grant, Coos County, New Hampshire",0,19.256531247061336,0.0,New Hampshire,44.9871922,-71.119869,0,0.0,0,0,49.87422336457639,0.0,D
33,7,43620,"Low and Burbanks grant, Coos County, New Hampshire",0,26.08611255692154,0.0,New Hampshire,44.32278,-71.36458,0,0.0,0,0,67.56277066130122,0.0,D
33,7,11220,"Chandlers purchase, Coos County, New Hampshire",0,2.121964155554227,0.0,New Hampshire,44.26109,-71.35865,1,0.0,1,0,5.495865943243892,0.18195494765102618,D
33,7,16100,"Crawfords purchase, Coos County, New Hampshire",0,8.176023373606865,0.0,New Hampshire,44.26239,-71.40152,0,0.0,0,0,21.175818777408043,0.0,D
33,7,16660,"Cutts grant, Coos County, New Hampshire",0,11.256521032676872,0.0,New Hampshire,44.20536,-71.33593,0,0.0,0,0,29.15427690942277,0.0,D
33,7,18340,"Dixs grant, Coos County, New Hampshire",0,20.019769858597908,0.0,New Hampshire,44.91294,-71.19305,0,0.0,0,0,51.85100373606999,0.0,D
